0.000456	0.025055	0.021014	0.025283	0.024827	0.836036	0.058828	0.111562	0.04456	437966	356888	841961
0.013771	0.027981	0.040267	0.021096	0.034867	1.883973	20.493284	0.293008	0.189142	429769	348520	823069
0.020307	0.030334	0.059034	0.040488	0.020180	0.652268	0.199343	0.424105	0.315227	432349	351671	829978
0.011880	0.017021	0.030808	0.011081	0.022961	0.498719	5.061369	0.213374	0.0317657	437050	355740	839454
0.015649	0.048139	0.047158	0.055963	0.040314	0.842212	30.844138	0.234338	0.0517203	432817	355492	837250
0.009681	0.014210	0.043598	0.019050	0.009369	1.192220	4.293803	0.33912	0.0687343	435632	354255	836120
0.006713	0.029412	0.024148	0.032768	0.026055	143.674008	8.463829	0.080172	0.0224687	436826	356245	840301
0.012172	0.021604	0.041121	0.027690	0.015518	3.153228	19.294662	0.270379	0.120456	430108	351625	828971
0.009171	0.059974	0.034493	0.055388	0.064559	2.176067	2.268316	0.21314	0.0369107	432260	356014	837979
0.008938	0.028201	0.025356	0.023732	0.032669	0.577981	4.746295	0.333981	0.040748	433707	356146	838824
0.001634	0.009814	0.022162	0.010631	0.008997	0.050457	0.023106	0.430202	0.058402	433198	355446	837324
0.008381	0.017889	0.029883	0.013698	0.022079	0.595454	0.520143	0.089372	0.0278963	434210	354392	835792
0.001818	0.023595	0.034996	0.022686	0.024505	0.940500	5.901374	0.105216	0.016811	438952	357187	842924
0.006393	0.035516	0.025250	0.032320	0.038713	0.882753	58.387520	0.269804	0.0908917	440086	358336	845521
0.005698	0.016583	0.020086	0.019432	0.013734	2.472251	0.499353	0.086889	0.0358677	436347	355529	838778
0.001992	0.093945	0.042781	0.092949	0.094941	1.840468	13.635116	0.169388	0.0583887	434860	355754	838572
0.011488	0.035879	0.038683	0.030135	0.041623	2.746299	12.364145	0.153424	0.051177	436519	355590	838958
0.001870	0.008499	0.024465	0.007564	0.009434	2.401513	2.002160	0.320896	0.09338	439985	358119	845076
